时间(s)	Roll(°)	Pitch(°)	Yaw(°)	Servo1	Servo2	Servo3	Servo4
54254	0.60	0.06	109.03	1184	1184	1184	1184
54254	0.60	0.06	109.03	1184	1184	1184	1184
54254	0.60	0.06	109.03	1184	1184	1184	1184
54254	0.60	0.06	109.03	1184	1184	1184	1184
54254	0.60	0.06	109.03	1184	1184	1184	1184
54254	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54255	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54256	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54257	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54258	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54259	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54260	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54261	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54262	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54263	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54264	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54265	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54266	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54267	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54268	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54269	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54270	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54271	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54272	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54273	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54274	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54275	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54276	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54277	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54278	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54279	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54280	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54281	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54282	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54283	0.60	0.06	109.03	1184	1184	1184	1184
54284	0.60	0.06	109.03	1184	1184	1184	1184
54284	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54285	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54286	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54287	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54288	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54289	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54290	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54291	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54292	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54293	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54294	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54295	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54296	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54297	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54298	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54299	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54300	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54301	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54302	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54303	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54304	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54305	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
54306	0.60	0.06	109.03	1184	1184	1184	1184
